REF_DATE,GEO,North American Industry Classification System (NAICS),Energy types,UOM,VALUE
2019,Canada,Peat extraction [212397],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2019,Canada,Peat extraction [212397],"Water, quantity purchased (litres)",Litres,
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Natural gas, quantity purchased (cubic metres)",Cubic metres,9056530.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Gasoline - motor, quantity purchased (litres)",Litres,
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Kerosene, quantity purchased (litres)",Litres,0.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Diesel fuel, quantity purchased (litres)",Litres,12873574.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Light Fuel Oil, quantity purchased (litres)",Litres,
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Propane, quantity purchased (litres)",Litres,
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Butane, quantity purchased (litres)",Litres,0.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2019,Canada,All other non-metallic mineral mining and quarrying [212398],"Water, quantity purchased (litres)",Litres,0.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Coal, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Natural gas, quantity purchased (cubic metres)",Cubic metres,63679049.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Gasoline - aviation, quantity purchased (litres)",Litres,2871954.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Gasoline - motor, quantity purchased (litres)",Litres,12591829.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Kerosene, quantity purchased (litres)",Litres,
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Diesel fuel, quantity purchased (litres)",Litres,173214742.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Light Fuel Oil, quantity purchased (litres)",Litres,688794.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Heavy Fuel Oil, quantity purchased (litres)",Litres,2969723.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Propane, quantity purchased (litres)",Litres,3918045.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Butane, quantity purchased (litres)",Litres,0.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,474943126.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Wood, quantity purchased (metric tonnes)",Metric tonnes,
2019,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Water, quantity purchased (litres)",Litres,173372973.0
2019,Canada,Stone mining and quarrying [21231],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Stone mining and quarrying [21231],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Stone mining and quarrying [21231],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Stone mining and quarrying [21231],"Natural gas, quantity purchased (cubic metres)",Cubic metres,8910805.0
2019,Canada,Stone mining and quarrying [21231],"Gasoline - aviation, quantity purchased (litres)",Litres,
2019,Canada,Stone mining and quarrying [21231],"Gasoline - motor, quantity purchased (litres)",Litres,3066128.0
2019,Canada,Stone mining and quarrying [21231],"Kerosene, quantity purchased (litres)",Litres,
2019,Canada,Stone mining and quarrying [21231],"Diesel fuel, quantity purchased (litres)",Litres,58718713.0
2019,Canada,Stone mining and quarrying [21231],"Light Fuel Oil, quantity purchased (litres)",Litres,224852.0
2019,Canada,Stone mining and quarrying [21231],"Heavy Fuel Oil, quantity purchased (litres)",Litres,357911.0
2019,Canada,Stone mining and quarrying [21231],"Propane, quantity purchased (litres)",Litres,691261.0
2019,Canada,Stone mining and quarrying [21231],"Butane, quantity purchased (litres)",Litres,0.0
2019,Canada,Stone mining and quarrying [21231],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,236994248.0
2019,Canada,Stone mining and quarrying [21231],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2019,Canada,Stone mining and quarrying [21231],"Wood, quantity purchased (metric tonnes)",Metric tonnes,1.0
2019,Canada,Stone mining and quarrying [21231],"Water, quantity purchased (litres)",Litres,7196864.0
2019,Canada,Granite mining and quarrying [212314],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Granite mining and quarrying [212314],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Granite mining and quarrying [212314],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Granite mining and quarrying [212314],"Natural gas, quantity purchased (cubic metres)",Cubic metres,411572.0
2019,Canada,Granite mining and quarrying [212314],"Gasoline - aviation, quantity purchased (litres)",Litres,
2019,Canada,Granite mining and quarrying [212314],"Gasoline - motor, quantity purchased (litres)",Litres,630185.0
2019,Canada,Granite mining and quarrying [212314],"Kerosene, quantity purchased (litres)",Litres,0.0
2019,Canada,Granite mining and quarrying [212314],"Diesel fuel, quantity purchased (litres)",Litres,16192072.0
2019,Canada,Granite mining and quarrying [212314],"Light Fuel Oil, quantity purchased (litres)",Litres,29867.0
2019,Canada,Granite mining and quarrying [212314],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2019,Canada,Granite mining and quarrying [212314],"Propane, quantity purchased (litres)",Litres,
2019,Canada,Granite mining and quarrying [212314],"Butane, quantity purchased (litres)",Litres,0.0
2019,Canada,Granite mining and quarrying [212314],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,30683020.0
2019,Canada,Granite mining and quarrying [212314],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2019,Canada,Granite mining and quarrying [212314],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2019,Canada,Granite mining and quarrying [212314],"Water, quantity purchased (litres)",Litres,0.0
2019,Canada,Limestone mining and quarrying [212315],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Limestone mining and quarrying [212315],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Limestone mining and quarrying [212315],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Limestone mining and quarrying [212315],"Natural gas, quantity purchased (cubic metres)",Cubic metres,5698322.0
2019,Canada,Limestone mining and quarrying [212315],"Gasoline - aviation, quantity purchased (litres)",Litres,444240.0
2019,Canada,Limestone mining and quarrying [212315],"Gasoline - motor, quantity purchased (litres)",Litres,2133156.0
2019,Canada,Limestone mining and quarrying [212315],"Kerosene, quantity purchased (litres)",Litres,0.0
2019,Canada,Limestone mining and quarrying [212315],"Diesel fuel, quantity purchased (litres)",Litres,34961445.0
2019,Canada,Limestone mining and quarrying [212315],"Light Fuel Oil, quantity purchased (litres)",Litres,153124.0
2019,Canada,Limestone mining and quarrying [212315],"Heavy Fuel Oil, quantity purchased (litres)",Litres,307917.0
2019,Canada,Limestone mining and quarrying [212315],"Propane, quantity purchased (litres)",Litres,481353.0
2019,Canada,Limestone mining and quarrying [212315],"Butane, quantity purchased (litres)",Litres,0.0
2019,Canada,Limestone mining and quarrying [212315],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,106059167.0
2019,Canada,Limestone mining and quarrying [212315],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2019,Canada,Limestone mining and quarrying [212315],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2019,Canada,Limestone mining and quarrying [212315],"Water, quantity purchased (litres)",Litres,
2019,Canada,Marble mining and quarrying [212316],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Marble mining and quarrying [212316],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Marble mining and quarrying [212316],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Marble mining and quarrying [212316],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2019,Canada,Marble mining and quarrying [212316],"Gasoline - aviation, quantity purchased (litres)",Litres,
2019,Canada,Marble mining and quarrying [212316],"Gasoline - motor, quantity purchased (litres)",Litres,34659.0
2019,Canada,Marble mining and quarrying [212316],"Kerosene, quantity purchased (litres)",Litres,
2019,Canada,Marble mining and quarrying [212316],"Diesel fuel, quantity purchased (litres)",Litres,1292926.0
2019,Canada,Marble mining and quarrying [212316],"Light Fuel Oil, quantity purchased (litres)",Litres,
2019,Canada,Marble mining and quarrying [212316],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2019,Canada,Marble mining and quarrying [212316],"Propane, quantity purchased (litres)",Litres,
2019,Canada,Marble mining and quarrying [212316],"Butane, quantity purchased (litres)",Litres,0.0
2019,Canada,Marble mining and quarrying [212316],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2019,Canada,Marble mining and quarrying [212316],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2019,Canada,Marble mining and quarrying [212316],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2019,Canada,Marble mining and quarrying [212316],"Water, quantity purchased (litres)",Litres,
2019,Canada,Sandstone mining and quarrying [212317],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Sandstone mining and quarrying [212317],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Sandstone mining and quarrying [212317],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,Sandstone mining and quarrying [212317],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2019,Canada,Sandstone mining and quarrying [212317],"Gasoline - aviation, quantity purchased (litres)",Litres,
2019,Canada,Sandstone mining and quarrying [212317],"Gasoline - motor, quantity purchased (litres)",Litres,268128.0
2019,Canada,Sandstone mining and quarrying [212317],"Kerosene, quantity purchased (litres)",Litres,57.0
2019,Canada,Sandstone mining and quarrying [212317],"Diesel fuel, quantity purchased (litres)",Litres,6272270.0
2019,Canada,Sandstone mining and quarrying [212317],"Light Fuel Oil, quantity purchased (litres)",Litres,
2019,Canada,Sandstone mining and quarrying [212317],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2019,Canada,Sandstone mining and quarrying [212317],"Propane, quantity purchased (litres)",Litres,45155.0
2019,Canada,Sandstone mining and quarrying [212317],"Butane, quantity purchased (litres)",Litres,0.0
2019,Canada,Sandstone mining and quarrying [212317],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2019,Canada,Sandstone mining and quarrying [212317],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2019,Canada,Sandstone mining and quarrying [212317],"Wood, quantity purchased (metric tonnes)",Metric tonnes,1.0
2019,Canada,Sandstone mining and quarrying [212317],"Water, quantity purchased (litres)",Litres,
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Coal, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Natural gas, quantity purchased (cubic metres)",Cubic metres,54768244.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Gasoline - aviation, quantity purchased (litres)",Litres,
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Gasoline - motor, quantity purchased (litres)",Litres,9525701.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Kerosene, quantity purchased (litres)",Litres,2294.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Diesel fuel, quantity purchased (litres)",Litres,114496029.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Light Fuel Oil, quantity purchased (litres)",Litres,463942.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Heavy Fuel Oil, quantity purchased (litres)",Litres,2611812.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Propane, quantity purchased (litres)",Litres,3226784.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Butane, quantity purchased (litres)",Litres,0.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,237948878.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Wood, quantity purchased (metric tonnes)",Metric tonnes,
2019,Canada,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [21232]","Water, quantity purchased (litres)",Litres,166176109.0
2019,Canada,"Sand and gravel, mining and quarrying [212323]","Coal, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,"Sand and gravel, mining and quarrying [212323]","Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,"Sand and gravel, mining and quarrying [212323]","Coke, quantity purchased (tonnes)",Tonnes,0.0
2019,Canada,"Sand and gravel, mining and quarrying [212323]","Natural gas, quantity purchased (cubic metres)",Cubic metres,
2019,Canada,"Sand and gravel, mining and quarrying [212323]","Gasoline - aviation, quantity purchased (litres)",Litres,
